chr	start	end	targetChr	targetStart	targetEnd
17	30270000	30280000	17	30120000	30130000
17	30810000	30820000	17	30120000	30130000
17	31840000	31850000	17	31540000	31550000
2	21120000	21130000	2	20670000	20680000
17	32750000	32760000	17	32470000	32480000
17	33670000	33680000	17	32780000	32790000
17	34140000	34150000	17	33780000	33790000
17	35120000	35130000	17	34410000	34420000
17	35120000	35130000	17	34540000	34550000
17	35090000	35100000	17	35000000	35010000
17	35530000	35540000	17	35160000	35170000
17	35520000	35530000	17	35310000	35320000
17	37220000	37230000	17	36620000	36630000
17	37370000	37380000	17	36610000	36620000
2	21310000	21320000	2	21170000	21180000
17	37040000	37050000	17	36620000	36630000
17	37800000	37810000	17	37520000	37530000
17	39160000	39170000	17	38980000	38990000
17	41670000	41680000	17	40350000	40360000
17	41670000	41680000	17	40550000	40560000
17	41660000	41670000	17	40620000	40630000
17	41660000	41670000	17	40800000	40810000
17	41310000	41320000	17	40910000	40920000
17	42520000	42530000	17	42320000	42330000
2	24070000	24080000	2	23820000	23830000
17	42940000	42950000	17	42710000	42720000
17	44340000	44350000	17	44200000	44210000
17	45110000	45120000	17	44770000	44780000
17	44860000	44870000	17	44780000	44790000
17	45390000	45400000	17	45240000	45250000
17	45840000	45850000	17	45400000	45410000
17	47800000	47810000	17	47660000	47670000
17	48610000	48620000	17	48020000	48030000
17	48590000	48600000	17	48330000	48340000
17	48870000	48880000	17	48680000	48690000
2	24820000	24830000	2	24410000	24420000
17	49550000	49560000	17	49400000	49410000
17	49990000	50000000	17	49560000	49570000
17	49990000	50000000	17	49860000	49870000
17	50950000	50960000	17	50850000	50860000
17	51150000	51160000	17	51000000	51010000
17	52100000	52110000	17	51370000	51380000
17	52100000	52110000	17	51760000	51770000
17	55350000	55360000	17	54990000	55000000
2	24950000	24960000	2	24410000	24420000
17	690000	700000	17	160000	170000
17	700000	710000	17	400000	410000
17	980000	990000	17	790000	800000
17	2020000	2030000	17	1900000	1910000
17	3820000	3830000	17	3730000	3740000
17	4400000	4410000	17	4210000	4220000
17	4880000	4890000	17	4570000	4580000
17	4880000	4890000	17	4720000	4730000
17	6430000	6440000	17	5240000	5250000
2	25120000	25130000	2	24410000	24420000
17	5700000	5710000	17	5590000	5600000
17	6420000	6430000	17	5590000	5600000
17	6420000	6430000	17	5700000	5710000
17	6640000	6650000	17	6460000	6470000
17	6900000	6910000	17	6660000	6670000
17	7000000	7010000	17	6660000	6670000
17	7000000	7010000	17	6910000	6920000
17	7160000	7170000	17	7050000	7060000
17	8740000	8750000	17	8400000	8410000
2	25120000	25130000	2	24980000	24990000
17	9520000	9530000	17	8760000	8770000
17	9520000	9530000	17	8990000	9000000
17	10610000	10620000	17	9920000	9930000
17	10220000	10230000	17	9970000	9980000
17	10610000	10620000	17	10320000	10330000
17	10840000	10850000	17	10640000	10650000
17	11140000	11150000	17	10870000	10880000
17	11290000	11300000	17	10870000	10880000
17	11640000	11650000	17	10880000	10890000
2	26140000	26150000	2	25850000	25860000
17	13000000	13010000	17	12250000	12260000
17	13000000	13010000	17	12540000	12550000
17	14290000	14300000	17	13590000	13600000
17	14920000	14930000	17	13590000	13600000
17	15990000	16000000	17	15250000	15260000
17	17560000	17570000	17	17350000	17360000
17	17640000	17650000	17	17350000	17360000
17	17480000	17490000	17	17370000	17380000
17	19760000	19770000	17	19350000	19360000
17	19760000	19770000	17	19510000	19520000
2	26140000	26150000	2	25950000	25960000
17	56470000	56480000	17	56120000	56130000
17	56940000	56950000	17	56820000	56830000
17	57990000	58000000	17	57110000	57120000
17	57740000	57750000	17	57120000	57130000
17	57830000	57840000	17	57120000	57130000
17	58100000	58110000	17	57120000	57130000
17	57990000	58000000	17	57860000	57870000
17	59000000	59010000	17	58520000	58530000
17	59000000	59010000	17	58580000	58590000
2	26740000	26750000	2	26600000	26610000
17	59000000	59010000	17	58710000	58720000
17	59430000	59440000	17	59320000	59330000
17	59850000	59860000	17	59750000	59760000
17	61380000	61390000	17	60990000	61000000
17	61560000	61570000	17	61420000	61430000
17	63400000	63410000	17	62670000	62680000
17	62960000	62970000	17	62700000	62710000
17	63600000	63610000	17	63430000	63440000
17	64130000	64140000	17	63900000	63910000
17	64280000	64290000	17	63900000	63910000
17	64270000	64280000	17	64140000	64150000
17	64410000	64420000	17	64310000	64320000
17	65190000	65200000	17	64940000	64950000
17	66160000	66170000	17	65220000	65230000
17	66670000	66680000	17	65220000	65230000
17	66160000	66170000	17	65280000	65290000
17	66670000	66680000	17	66230000	66240000
17	66560000	66570000	17	66260000	66270000
17	66900000	66910000	17	66720000	66730000
2	27280000	27290000	2	26960000	26970000
17	67470000	67480000	17	67380000	67390000
17	68460000	68470000	17	67950000	67960000
17	68450000	68460000	17	68040000	68050000
17	68440000	68450000	17	68180000	68190000
17	68430000	68440000	17	68270000	68280000
17	68750000	68760000	17	68530000	68540000
17	69240000	69250000	17	68530000	68540000
17	69230000	69240000	17	68770000	68780000
17	70580000	70590000	17	69530000	69540000
2	27280000	27290000	2	27100000	27110000
17	70620000	70630000	17	69530000	69540000
17	70500000	70510000	17	69540000	69550000
17	70140000	70150000	17	69570000	69580000
17	70100000	70110000	17	69580000	69590000
17	71080000	71090000	17	70630000	70640000
17	72530000	72540000	17	70640000	70650000
17	72540000	72550000	17	70760000	70770000
17	72530000	72540000	17	71090000	71100000
17	72110000	72120000	17	71470000	71480000
17	72530000	72540000	17	71470000	71480000
2	27190000	27200000	2	27100000	27110000
17	72720000	72730000	17	72560000	72570000
17	73240000	73250000	17	72560000	72570000
17	73370000	73380000	17	72560000	72570000
17	73230000	73240000	17	72720000	72730000
17	73370000	73380000	17	72720000	72730000
17	73170000	73180000	17	72730000	72740000
17	73160000	73170000	17	72980000	72990000
17	73370000	73380000	17	73250000	73260000
17	74180000	74190000	17	72560000	72570000
17	74170000	74180000	17	73420000	73430000
2	28450000	28460000	2	27700000	27710000
17	76270000	76280000	17	76120000	76130000
17	78010000	78020000	17	77520000	77530000
17	78700000	78710000	17	78490000	78500000
17	78970000	78980000	17	78860000	78870000
17	79710000	79720000	17	79040000	79050000
17	79700000	79710000	17	79080000	79090000
2	28560000	28570000	2	27700000	27710000
17	80970000	80980000	17	80420000	80430000
17	81520000	81530000	17	81260000	81270000
17	81600000	81610000	17	81260000	81270000
18	610000	620000	18	280000	290000
18	470000	480000	18	290000	300000
18	830000	840000	18	620000	630000
18	830000	840000	18	730000	740000
18	2540000	2550000	18	860000	870000
18	2220000	2230000	18	870000	880000
18	2090000	2100000	18	1580000	1590000
1	12200000	12210000	1	12120000	12130000
2	28750000	28760000	2	28580000	28590000
18	2530000	2540000	18	1580000	1590000
18	2540000	2550000	18	2100000	2110000
18	3140000	3150000	18	2930000	2940000
18	3240000	3250000	18	2990000	3000000
18	3450000	3460000	18	3280000	3290000
18	3590000	3600000	18	3280000	3290000
18	3660000	3670000	18	3280000	3290000
18	3870000	3880000	18	3280000	3290000
18	3990000	4000000	18	3280000	3290000
2	29190000	29200000	2	28820000	28830000
18	5050000	5060000	18	4100000	4110000
18	5840000	5850000	18	5080000	5090000
18	6880000	6890000	18	5860000	5870000
18	6480000	6490000	18	5870000	5880000
18	6280000	6290000	18	5880000	5890000
18	6410000	6420000	18	5880000	5890000
18	6880000	6890000	18	6540000	6550000
18	9000000	9010000	18	7270000	7280000
18	8380000	8390000	18	7260000	7270000
18	8480000	8490000	18	7260000	7270000
2	30070000	30080000	2	28820000	28830000
18	7560000	7570000	18	7270000	7280000
18	8040000	8050000	18	7570000	7580000
18	9510000	9520000	18	8640000	8650000
18	8990000	9000000	18	8650000	8660000
18	8970000	8980000	18	8800000	8810000
18	10530000	10540000	18	9600000	9610000
18	10510000	10520000	18	9970000	9980000
18	11030000	11040000	18	10850000	10860000
18	11520000	11530000	18	10850000	10860000
2	29190000	29200000	2	28960000	28970000
18	12040000	12050000	18	11730000	11740000
18	12030000	12040000	18	11930000	11940000
18	12660000	12670000	18	12390000	12400000
18	12930000	12940000	18	12390000	12400000
18	12920000	12930000	18	12730000	12740000
18	21140000	21150000	18	20980000	20990000
18	21440000	21450000	18	21190000	21200000
18	21950000	21960000	18	21200000	21210000
18	21950000	21960000	18	21480000	21490000
2	31150000	31160000	2	30160000	30170000
18	22980000	22990000	18	22800000	22810000
18	23410000	23420000	18	22800000	22810000
18	23800000	23810000	18	23620000	23630000
18	24110000	24120000	18	23820000	23830000
18	24480000	24490000	18	24350000	24360000
18	25230000	25240000	18	24870000	24880000
18	25890000	25900000	18	24870000	24880000
18	25890000	25900000	18	25310000	25320000
18	27590000	27600000	18	26310000	26320000
2	30700000	30710000	2	30170000	30180000
18	27590000	27600000	18	26610000	26620000
18	26990000	27000000	18	26620000	26630000
18	27590000	27600000	18	26810000	26820000
18	27590000	27600000	18	27020000	27030000
18	30270000	30280000	18	29870000	29880000
18	30970000	30980000	18	29880000	29890000
18	32540000	32550000	18	30970000	30980000
18	31720000	31730000	18	31550000	31560000
18	31810000	31820000	18	31550000	31560000
18	32540000	32550000	18	32160000	32170000
2	31330000	31340000	2	30170000	30180000
18	32550000	32560000	18	32270000	32280000
18	32920000	32930000	18	32710000	32720000
18	33750000	33760000	18	33220000	33230000
18	35360000	35370000	18	35010000	35020000
18	35130000	35140000	18	35020000	35030000
18	35350000	35360000	18	35230000	35240000
18	36280000	36290000	18	35390000	35400000
18	35580000	35590000	18	35400000	35410000
18	36270000	36280000	18	35760000	35770000
18	36280000	36290000	18	36010000	36020000
2	30850000	30860000	2	30720000	30730000
18	37540000	37550000	18	37370000	37380000
18	57560000	57570000	18	56740000	56750000
18	58120000	58130000	18	56740000	56750000
18	57440000	57450000	18	56750000	56760000
18	57440000	57450000	18	56860000	56870000
18	57430000	57440000	18	57060000	57070000
18	58810000	58820000	18	57070000	57080000
18	58490000	58500000	18	58390000	58400000
2	31160000	31170000	2	30720000	30730000
18	58760000	58770000	18	58390000	58400000
18	59060000	59070000	18	58390000	58400000
18	59060000	59070000	18	58520000	58530000
18	58750000	58760000	18	58520000	58530000
18	58670000	58680000	18	58530000	58540000
18	59060000	59070000	18	58780000	58790000
18	59810000	59820000	18	59450000	59460000
18	60530000	60540000	18	59450000	59460000
18	60540000	60550000	18	59820000	59830000
18	59980000	59990000	18	59840000	59850000
2	31330000	31340000	2	30720000	30730000
18	60410000	60420000	18	59990000	60000000
18	60540000	60550000	18	60000000	60010000
18	61500000	61510000	18	59990000	60000000
18	60540000	60550000	18	60080000	60090000
18	62120000	62130000	18	60680000	60690000
18	62120000	62130000	18	61090000	61100000
18	61500000	61510000	18	61090000	61100000
18	61500000	61510000	18	61320000	61330000
18	62130000	62140000	18	61320000	61330000
18	62130000	62140000	18	61550000	61560000
1	12650000	12660000	1	12290000	12300000
2	33080000	33090000	2	32550000	32560000
18	61890000	61900000	18	61630000	61640000
18	62120000	62130000	18	61630000	61640000
18	63440000	63450000	18	62170000	62180000
18	62970000	62980000	18	62590000	62600000
18	63320000	63330000	18	63010000	63020000
18	63310000	63320000	18	63130000	63140000
18	63840000	63850000	18	63510000	63520000
18	63980000	63990000	18	63510000	63520000
2	33440000	33450000	2	32550000	32560000
18	65750000	65760000	18	64030000	64040000
18	68630000	68640000	18	67220000	67230000
18	68730000	68740000	18	67210000	67220000
18	67510000	67520000	18	67220000	67230000
18	68630000	68640000	18	67520000	67530000
18	70080000	70090000	18	68840000	68850000
18	70170000	70180000	18	68840000	68850000
18	70440000	70450000	18	68840000	68850000
18	39570000	39580000	18	37770000	37780000
18	70080000	70090000	18	69630000	69640000
2	33580000	33590000	2	32550000	32560000
18	39560000	39570000	18	38340000	38350000
18	70440000	70450000	18	70100000	70110000
18	40160000	40170000	18	39580000	39590000
18	70440000	70450000	18	70190000	70200000
18	43580000	43590000	18	42040000	42050000
18	72080000	72090000	18	70480000	70490000
18	43270000	43280000	18	42110000	42120000
18	71780000	71790000	18	70490000	70500000
18	43580000	43590000	18	42110000	42120000
18	72540000	72550000	18	70930000	70940000
2	33020000	33030000	2	32770000	32780000
18	43390000	43400000	18	42290000	42300000
18	73130000	73140000	18	72760000	72770000
18	43570000	43580000	18	42290000	42300000
18	73900000	73910000	18	72760000	72770000
18	43270000	43280000	18	42300000	42310000
18	43260000	43270000	18	42600000	42610000
18	45380000	45390000	18	43620000	43630000
18	45370000	45380000	18	44120000	44130000
18	45210000	45220000	18	44130000	44140000
18	45370000	45380000	18	44670000	44680000
2	35410000	35420000	2	33670000	33680000
18	45880000	45890000	18	45680000	45690000
18	46070000	46080000	18	45670000	45680000
18	45970000	45980000	18	45680000	45690000
18	46650000	46660000	18	46140000	46150000
18	46480000	46490000	18	46280000	46290000
18	46640000	46650000	18	46280000	46290000
18	47200000	47210000	18	47090000	47100000
18	47740000	47750000	18	47090000	47100000
2	35410000	35420000	2	33770000	33780000
18	47750000	47760000	18	47210000	47220000
18	48020000	48030000	18	47770000	47780000
18	48450000	48460000	18	47770000	47780000
18	48450000	48460000	18	48020000	48030000
18	48650000	48660000	18	48470000	48480000
18	49480000	49490000	18	48670000	48680000
18	49850000	49860000	18	48670000	48680000
18	49240000	49250000	18	48680000	48690000
18	49410000	49420000	18	48680000	48690000
2	35410000	35420000	2	34010000	34020000
18	49850000	49860000	18	49540000	49550000
18	50190000	50200000	18	50010000	50020000
18	51620000	51630000	18	51110000	51120000
18	52280000	52290000	18	51110000	51120000
18	52890000	52900000	18	51110000	51120000
18	52680000	52690000	18	51670000	51680000
18	52280000	52290000	18	51670000	51680000
18	52900000	52910000	18	51670000	51680000
18	52990000	53000000	18	51670000	51680000
2	35410000	35420000	2	34090000	34100000
18	54120000	54130000	18	53560000	53570000
18	54120000	54130000	18	53690000	53700000
18	54650000	54660000	18	54440000	54450000
18	54980000	54990000	18	54670000	54680000
18	55770000	55780000	18	55330000	55340000
18	55770000	55780000	18	55400000	55410000
18	55570000	55580000	18	55420000	55430000
18	74550000	74560000	18	72690000	72700000
18	74110000	74120000	18	72700000	72710000
18	74180000	74190000	18	72700000	72710000
2	36330000	36340000	2	35970000	35980000
18	74330000	74340000	18	72700000	72710000
18	74110000	74120000	18	72760000	72770000
18	74330000	74340000	18	74190000	74200000
18	74550000	74560000	18	74190000	74200000
18	74480000	74490000	18	74350000	74360000
18	76360000	76370000	18	74630000	74640000
18	75200000	75210000	18	74640000	74650000
18	76260000	76270000	18	74640000	74650000
18	75470000	75480000	18	74650000	74660000
2	36500000	36510000	2	35970000	35980000
18	76250000	76260000	18	75880000	75890000
18	76700000	76710000	18	76400000	76410000
18	77670000	77680000	18	76930000	76940000
18	77210000	77220000	18	76990000	77000000
18	77660000	77670000	18	76990000	77000000
18	77200000	77210000	18	77070000	77080000
18	77670000	77680000	18	77070000	77080000
18	79240000	79250000	18	77760000	77770000
18	78990000	79000000	18	77770000	77780000
18	80150000	80160000	18	79370000	79380000
1	13790000	13800000	1	13660000	13670000
18	79640000	79650000	18	79380000	79390000
18	79950000	79960000	18	79380000	79390000
19	28700000	28710000	19	27960000	27970000
19	28230000	28240000	19	27970000	27980000
19	28320000	28330000	19	27970000	27980000
19	28630000	28640000	19	28460000	28470000
19	29700000	29710000	19	29610000	29620000
19	29870000	29880000	19	29730000	29740000
19	30650000	30660000	19	29740000	29750000
19	30400000	30410000	19	30220000	30230000
19	30640000	30650000	19	30220000	30230000
19	32570000	32580000	19	30670000	30680000
19	32220000	32230000	19	30680000	30690000
19	32320000	32330000	19	30680000	30690000
19	32220000	32230000	19	30780000	30790000
19	33400000	33410000	19	33230000	33240000
19	33760000	33770000	19	33240000	33250000
2	37870000	37880000	2	37170000	37180000
19	33760000	33770000	19	33420000	33430000
19	34090000	34100000	19	33420000	33430000
19	34000000	34010000	19	33780000	33790000
19	34090000	34100000	19	33780000	33790000
19	34150000	34160000	19	33780000	33790000
19	35130000	35140000	19	35050000	35060000
19	41140000	41150000	19	40650000	40660000
19	42290000	42300000	19	42110000	42120000
19	56330000	56340000	19	56070000	56080000
2	37870000	37880000	2	37400000	37410000
19	57080000	57090000	19	56740000	56750000
19	3160000	3170000	19	2960000	2970000
19	3470000	3480000	19	3320000	3330000
19	5020000	5030000	19	4810000	4820000
19	5570000	5580000	19	5050000	5060000
19	6860000	6870000	19	6510000	6520000
19	7790000	7800000	19	7110000	7120000
19	10390000	10400000	19	10260000	10270000
19	13080000	13090000	19	12970000	12980000
19	13580000	13590000	19	13280000	13290000
19	14060000	14070000	19	13880000	13890000
19	16390000	16400000	19	16230000	16240000
19	17770000	17780000	19	17430000	17440000
2	640000	650000	2	530000	540000
19	17850000	17860000	19	17430000	17440000
19	18840000	18850000	19	18460000	18470000
19	19490000	19500000	19	19360000	19370000
20	650000	660000	20	350000	360000
20	470000	480000	20	360000	370000
20	950000	960000	20	810000	820000
20	1200000	1210000	20	810000	820000
20	1200000	1210000	20	960000	970000
2	1540000	1550000	2	700000	710000
20	1750000	1760000	20	1520000	1530000
20	3310000	3320000	20	3050000	3060000
20	3700000	3710000	20	3560000	3570000
20	4580000	4590000	20	4110000	4120000
20	4510000	4520000	20	4230000	4240000
20	4580000	4590000	20	4230000	4240000
20	4720000	4730000	20	4610000	4620000
20	4950000	4960000	20	4760000	4770000
20	5440000	5450000	20	5200000	5210000
20	6070000	6080000	20	5530000	5540000
2	1780000	1790000	2	700000	710000
20	6000000	6010000	20	5540000	5550000
20	5960000	5970000	20	5550000	5560000
20	5780000	5790000	20	5570000	5580000
20	7280000	7290000	20	6160000	6170000
20	7370000	7380000	20	6160000	6170000
20	7850000	7860000	20	6160000	6170000
20	8720000	8730000	20	6830000	6840000
20	8720000	8730000	20	7930000	7940000
20	8720000	8730000	20	8040000	8050000
2	1530000	1540000	2	1230000	1240000
20	9370000	9380000	20	8760000	8770000
20	9600000	9610000	20	9410000	9420000
20	11540000	11550000	20	9610000	9620000
20	11530000	11540000	20	9960000	9970000
20	10220000	10230000	20	9970000	9980000
20	10080000	10090000	20	9980000	9990000
20	11270000	11280000	20	10550000	10560000
20	11540000	11550000	20	10550000	10560000
20	14050000	14060000	20	12920000	12930000
20	13780000	13790000	20	12930000	12940000
2	3650000	3660000	2	1860000	1870000
20	13100000	13110000	20	12970000	12980000
20	13770000	13780000	20	13110000	13120000
20	13290000	13300000	20	13120000	13130000
20	14050000	14060000	20	13820000	13830000
20	17430000	17440000	20	16800000	16810000
20	18000000	18010000	20	16800000	16810000
20	18260000	18270000	20	16800000	16810000
20	18270000	18280000	20	17500000	17510000
20	18000000	18010000	20	17510000	17520000
1	13950000	13960000	1	13820000	13830000
2	3290000	3300000	2	3190000	3200000
20	17910000	17920000	20	17520000	17530000
20	17900000	17910000	20	17670000	17680000
20	19650000	19660000	20	19200000	19210000
20	20580000	20590000	20	20070000	20080000
20	20820000	20830000	20	20660000	20670000
20	21500000	21510000	20	20850000	20860000
20	21580000	21590000	20	20850000	20860000
20	21490000	21500000	20	21240000	21250000
20	22310000	22320000	20	21710000	21720000
2	5360000	5370000	2	3710000	3720000
20	22250000	22260000	20	21800000	21810000
20	23330000	23340000	20	22330000	22340000
20	22580000	22590000	20	22340000	22350000
20	22670000	22680000	20	22340000	22350000
20	23330000	23340000	20	22690000	22700000
20	32020000	32030000	20	31830000	31840000
20	32090000	32100000	20	31830000	31840000
20	32650000	32660000	20	32520000	32530000
20	33080000	33090000	20	32900000	32910000
20	34760000	34770000	20	34180000	34190000
2	4760000	4770000	2	3960000	3970000
20	34700000	34710000	20	34540000	34550000
20	36130000	36140000	20	35990000	36000000
20	36430000	36440000	20	36210000	36220000
20	36900000	36910000	20	36200000	36210000
20	37380000	37390000	20	37200000	37210000
20	37530000	37540000	20	37200000	37210000
20	37520000	37530000	20	37400000	37410000
20	38050000	38060000	20	37560000	37570000
20	38220000	38230000	20	37560000	37570000
20	38320000	38330000	20	37560000	37570000
2	5360000	5370000	2	3950000	3960000
20	38220000	38230000	20	38060000	38070000
20	38740000	38750000	20	38640000	38650000
20	38890000	38900000	20	38640000	38650000
20	39050000	39060000	20	38640000	38650000
20	40680000	40690000	20	39260000	39270000
20	40950000	40960000	20	39260000	39270000
20	41080000	41090000	20	39260000	39270000
20	40950000	40960000	20	39880000	39890000
20	40950000	40960000	20	40260000	40270000
20	40950000	40960000	20	40690000	40700000
20	40940000	40950000	20	40740000	40750000
20	41080000	41090000	20	40970000	40980000
20	41330000	41340000	20	40970000	40980000
20	41330000	41340000	20	41150000	41160000
20	43180000	43190000	20	41730000	41740000
20	43400000	43410000	20	41730000	41740000
20	43180000	43190000	20	41960000	41970000
2	8690000	8700000	2	7110000	7120000
20	44190000	44200000	20	43460000	43470000
20	43690000	43700000	20	43530000	43540000
20	44070000	44080000	20	43740000	43750000
20	44190000	44200000	20	44110000	44120000
20	44380000	44390000	20	44220000	44230000
20	44460000	44470000	20	44220000	44230000
20	45290000	45300000	20	45020000	45030000
20	45770000	45780000	20	45320000	45330000
2	8700000	8710000	2	7200000	7210000
20	45770000	45780000	20	45590000	45600000
20	46330000	46340000	20	46120000	46130000
20	46420000	46430000	20	46130000	46140000
20	46680000	46690000	20	46520000	46530000
20	47380000	47390000	20	46750000	46760000
20	47380000	47390000	20	47190000	47200000
20	47620000	47630000	20	47200000	47210000
20	47380000	47390000	20	47270000	47280000
20	48620000	48630000	20	47660000	47670000
2	8690000	8700000	2	7420000	7430000
20	48900000	48910000	20	48650000	48660000
20	49510000	49520000	20	49330000	49340000
20	49850000	49860000	20	49530000	49540000
20	49830000	49840000	20	49610000	49620000
20	50070000	50080000	20	49970000	49980000
20	50570000	50580000	20	50180000	50190000
20	50570000	50580000	20	50470000	50480000
20	50930000	50940000	20	50800000	50810000
20	51610000	51620000	20	50980000	50990000
2	8690000	8700000	2	7720000	7730000
20	52080000	52090000	20	50980000	50990000
20	52140000	52150000	20	50980000	50990000
20	51310000	51320000	20	50990000	51000000
20	52080000	52090000	20	51370000	51380000
20	51600000	51610000	20	51380000	51390000
20	52080000	52090000	20	51630000	51640000
20	53540000	53550000	20	52130000	52140000
20	53540000	53550000	20	52230000	52240000
20	53930000	53940000	20	53570000	53580000
20	54060000	54070000	20	53570000	53580000
2	8660000	8670000	2	8580000	8590000
20	54190000	54200000	20	53570000	53580000
20	53850000	53860000	20	53580000	53590000
20	54190000	54200000	20	54090000	54100000
20	54640000	54650000	20	54100000	54110000
20	54640000	54650000	20	54220000	54230000
20	56240000	56250000	20	54660000	54670000
20	56170000	56180000	20	54670000	54680000
20	56970000	56980000	20	56550000	56560000
1	14850000	14860000	1	14100000	14110000
2	9120000	9130000	2	8870000	8880000
20	57050000	57060000	20	56550000	56560000
20	57330000	57340000	20	56550000	56560000
20	57330000	57340000	20	57090000	57100000
20	58200000	58210000	20	57370000	57380000
20	58200000	58210000	20	57510000	57520000
20	59460000	59470000	20	57550000	57560000
20	58200000	58210000	20	57590000	57600000
20	58440000	58450000	20	58240000	58250000
2	10430000	10440000	2	9790000	9800000
20	59490000	59500000	20	58850000	58860000
20	59210000	59220000	20	58870000	58880000
20	59400000	59410000	20	58870000	58880000
20	59400000	59410000	20	59060000	59070000
20	59200000	59210000	20	59080000	59090000
20	59840000	59850000	20	59590000	59600000
20	61120000	61130000	20	60210000	60220000
20	61240000	61250000	20	60210000	60220000
20	62150000	62160000	20	62010000	62020000
20	62270000	62280000	20	62010000	62020000
2	10040000	10050000	2	9800000	9810000
20	62790000	62800000	20	62650000	62660000
20	63380000	63390000	20	63220000	63230000
21	15590000	15600000	21	14400000	14410000
21	15580000	15590000	21	14870000	14880000
21	15480000	15490000	21	15050000	15060000
21	17910000	17920000	21	17670000	17680000
21	38350000	38360000	21	37680000	37690000
21	38120000	38130000	21	37690000	37700000
2	10670000	10680000	2	9800000	9810000
21	38350000	38360000	21	38160000	38170000
21	39150000	39160000	21	38160000	38170000
21	39150000	39160000	21	38370000	38380000
21	38480000	38490000	21	38390000	38400000
21	39140000	39150000	21	38500000	38510000
21	39140000	39150000	21	38660000	38670000
21	39130000	39140000	21	38730000	38740000
21	39710000	39720000	21	39510000	39520000
2	10430000	10440000	2	10070000	10080000
21	40200000	40210000	21	40050000	40060000
21	23010000	23020000	21	22810000	22820000
21	24930000	24940000	21	23450000	23460000
21	25380000	25390000	21	23450000	23460000
21	25030000	25040000	21	23460000	23470000
21	23950000	23960000	21	23860000	23870000
21	24060000	24070000	21	23850000	23860000
21	24510000	24520000	21	23850000	23860000
21	24510000	24520000	21	23970000	23980000
21	24510000	24520000	21	24090000	24100000
2	10660000	10670000	2	10100000	10110000
21	25570000	25580000	21	25410000	25420000
21	26710000	26720000	21	25610000	25620000
21	26600000	26610000	21	25620000	25630000
21	26000000	26010000	21	25890000	25900000
21	26160000	26170000	21	25890000	25900000
21	26960000	26970000	21	26160000	26170000
21	28410000	28420000	21	26690000	26700000
21	28340000	28350000	21	26710000	26720000
21	28060000	28070000	21	26720000	26730000
21	27700000	27710000	21	26750000	26760000
21	27700000	27710000	21	26850000	26860000
21	28330000	28340000	21	26850000	26860000
21	28740000	28750000	21	26850000	26860000
21	27560000	27570000	21	26860000	26870000
21	29820000	29830000	21	28110000	28120000
21	29360000	29370000	21	29080000	29090000
21	29490000	29500000	21	29080000	29090000
21	29850000	29860000	21	29080000	29090000
2	11450000	11460000	2	10820000	10830000
21	29360000	29370000	21	29160000	29170000
21	29850000	29860000	21	29160000	29170000
21	29850000	29860000	21	29360000	29370000
21	30270000	30280000	21	29910000	29920000
21	30110000	30120000	21	30010000	30020000
21	32240000	32250000	21	30530000	30540000
21	32320000	32330000	21	30550000	30560000
21	31080000	31090000	21	30830000	30840000
21	31600000	31610000	21	30830000	30840000
2	11120000	11130000	2	10830000	10840000
21	31180000	31190000	21	31100000	31110000
21	31590000	31600000	21	31100000	31110000
21	31580000	31590000	21	31200000	31210000
21	32590000	32600000	21	32400000	32410000
21	33440000	33450000	21	33200000	33210000
21	35840000	35850000	21	34690000	34700000
21	35390000	35400000	21	34880000	34890000
21	35030000	35040000	21	34890000	34900000
21	35390000	35400000	21	35050000	35060000
2	11570000	11580000	2	10840000	10850000
21	36390000	36400000	21	36140000	36150000
21	36920000	36930000	21	36420000	36430000
21	36920000	36930000	21	36500000	36510000
21	36920000	36930000	21	36630000	36640000
21	37080000	37090000	21	36980000	36990000
21	37910000	37920000	21	37700000	37710000
22	19920000	19930000	22	19730000	19740000
22	21940000	21950000	22	21710000	21720000
22	23120000	23130000	22	22960000	22970000
1	15030000	15040000	1	14100000	14110000
22	23280000	23290000	22	23170000	23180000
22	24520000	24530000	22	24320000	24330000
22	25040000	25050000	22	24930000	24940000
22	25700000	25710000	22	25460000	25470000
22	25770000	25780000	22	25460000	25470000
22	26330000	26340000	22	25880000	25890000
22	26650000	26660000	22	26490000	26500000
22	27800000	27810000	22	26680000	26690000
22	27870000	27880000	22	26680000	26690000
22	28000000	28010000	22	27880000	27890000
22	28580000	28590000	22	27880000	27890000
22	28580000	28590000	22	28030000	28040000
22	28830000	28840000	22	28030000	28040000
22	28830000	28840000	22	28600000	28610000
22	29040000	29050000	22	28600000	28610000
22	29240000	29250000	22	28600000	28610000
22	29030000	29040000	22	28850000	28860000
2	11430000	11440000	2	11230000	11240000
22	30080000	30090000	22	29610000	29620000
22	30250000	30260000	22	30100000	30110000
22	30910000	30920000	22	30760000	30770000
22	31150000	31160000	22	30940000	30950000
22	31950000	31960000	22	31650000	31660000
22	32990000	33000000	22	32100000	32110000
22	32990000	33000000	22	32520000	32530000
22	32790000	32800000	22	32650000	32660000
22	32990000	33000000	22	32650000	32660000
2	13000000	13010000	2	11680000	11690000
22	33200000	33210000	22	33020000	33030000
22	34110000	34120000	22	33290000	33300000
22	33910000	33920000	22	33300000	33310000
22	33910000	33920000	22	33510000	33520000
22	35140000	35150000	22	33930000	33940000
22	35020000	35030000	22	34410000	34420000
